,OID_,Long,Lat,f_nf,rh,max15,hrs2,hrs72,gw,dtw,twi,elv,WGF6,AWDR,AWND,td_3l,td_3h,td_3av,datetime
120,14474,-76.286798,36.967086,0,0.032181151,0.019525951,0.019817064,1.139922619,2.779451847,620.164,3.8279900000000002,1.2655,9.865,223.533,4.942,0.991,2.0540000000000003,1.6869999999999998,2017-08-12 15:00:00120
121,14951,-76.256555,36.906347,0,0.071314558,0.044296838,0.010216125,1.380850315,3.1644663810000004,134.25799999999998,19.6809,3.05249,9.865,223.533,4.942,0.991,2.0540000000000003,1.6869999999999998,2017-08-12 15:00:00121
122,15219,-76.223054,36.884541999999996,1,0.042028543,0.023113325,0.008974221,1.281093836,1.992013931,2542.69,4.01893,10.8874,9.865,223.533,4.942,0.991,2.0540000000000003,1.6869999999999998,2017-08-12 15:00:00122
123,15341,-76.193111,36.877229,0,0.068316475,0.034770012,0.017371347,1.229407191,2.98355341,977.721,3.8062300000000002,6.02502,9.865,223.533,4.942,0.991,2.0540000000000003,1.6869999999999998,2017-08-12 15:00:00123
124,15373,-76.285726,36.874886,0,0.029387523999999998,0.02046825,0.008142455,1.440148115,3.4402315619999997,1478.3,7.91483,2.33985,9.865,223.533,4.942,0.991,2.0540000000000003,1.6869999999999998,2017-08-12 15:00:00124
125,15389,-76.20675899999999,36.874315,0,0.055083275,0.028513661000000003,0.012183565,1.255529761,2.708735704,307.438,3.4720400000000002,3.4365900000000003,9.865,223.533,4.942,0.991,2.0540000000000003,1.6869999999999998,2017-08-12 15:00:00125
126,15424,-76.2871,36.871846000000005,0,0.027731439,0.01947636,0.007745508000000001,1.443201423,3.3253190519999998,2315.79,9.93094,2.4191700000000003,9.865,223.533,4.942,0.991,2.0540000000000003,1.6869999999999998,2017-08-12 15:00:00126
127,15450,-76.29193199999999,36.868845,0,0.026321199,0.019232849,0.007618205,1.467200041,3.104321718,4171.66,3.60121,2.77149,9.865,223.533,4.942,0.991,2.0540000000000003,1.6869999999999998,2017-08-12 15:00:00127
128,15476,-76.299262,36.865871000000006,0,0.026204532000000003,0.020442652,0.007972763,1.5140113830000002,2.796683073,2392.21,6.77923,2.00067,9.865,223.533,4.942,0.991,2.0540000000000003,1.6869999999999998,2017-08-12 15:00:00128
129,15668,-76.298182,36.854069,0,0.01707489,0.011927598999999999,0.004787615,1.4152806999999998,2.2558875080000003,55.6777,18.0869,-0.9,9.865,223.533,4.942,0.991,2.0540000000000003,1.6869999999999998,2017-08-12 15:00:00129
130,15671,-76.27386899999999,36.854424,0,0.016330067,0.009732204,0.0037621770000000002,1.352829695,2.928899288,1060.58,3.37751,1.73154,9.865,223.533,4.942,0.991,2.0540000000000003,1.6869999999999998,2017-08-12 15:00:00130
131,15778,-76.191896,36.846022,0,0.14168605199999998,0.07070626299999999,0.023623995,1.185703635,3.667746305,775.73,4.97851,7.98963,9.865,223.533,4.942,0.991,2.0540000000000003,1.6869999999999998,2017-08-12 15:00:00131
132,15920,-76.286798,36.967086,0,0.006016563000000001,0.006016563000000001,0.000514859,1.185622811,2.735302448,620.164,3.8279900000000002,1.2655,8.746,33.437,6.3420000000000005,-0.721,0.273,-0.38799999999999996,2017-08-13 09:00:00132
133,16397,-76.256555,36.906347,0,0.0008334010000000001,0.0008334010000000001,0.00040575199999999995,1.462301135,3.096474648,134.25799999999998,19.6809,3.05249,8.746,33.437,6.3420000000000005,-0.721,0.273,-0.38799999999999996,2017-08-13 09:00:00133
134,16665,-76.223054,36.884541999999996,0,0.0027876159999999997,0.0027876159999999997,0.0031022040000000003,1.336032152,1.91174984,2542.69,4.01893,10.8874,8.746,33.437,6.3420000000000005,-0.721,0.273,-0.38799999999999996,2017-08-13 09:00:00134
135,16787,-76.193111,36.877229,0,0.0020466029999999997,0.0020466029999999997,0.001794646,1.3076844220000001,2.858893156,977.721,3.8062300000000002,6.02502,8.746,33.437,6.3420000000000005,-0.721,0.273,-0.38799999999999996,2017-08-13 09:00:00135
136,16819,-76.285726,36.874886,0,0.004850508,0.004850508,0.001212124,1.475891232,3.121265888,1478.3,7.91483,2.33985,8.746,33.437,6.3420000000000005,-0.721,0.273,-0.38799999999999996,2017-08-13 09:00:00136
137,16835,-76.20675899999999,36.874315,0,0.0027304890000000004,0.0027304890000000004,0.002824367,1.3228085040000002,2.595324755,307.438,3.4720400000000002,3.4365900000000003,8.746,33.437,6.3420000000000005,-0.721,0.273,-0.38799999999999996,2017-08-13 09:00:00137
138,16870,-76.2871,36.871846000000005,0,0.0047641490000000005,0.0047641490000000005,0.001155237,1.47684586,3.0531563760000004,2315.79,9.93094,2.4191700000000003,8.746,33.437,6.3420000000000005,-0.721,0.273,-0.38799999999999996,2017-08-13 09:00:00138
139,16896,-76.29193199999999,36.868845,0,0.004984939,0.004984939,0.000947994,1.4984717369999998,2.882345915,4171.66,3.60121,2.77149,8.746,33.437,6.3420000000000005,-0.721,0.273,-0.38799999999999996,2017-08-13 09:00:00139
140,16922,-76.299262,36.865871000000006,0,0.0056789909999999996,0.0056789909999999996,0.000696262,1.5440758469999998,2.62621665,2392.21,6.77923,2.00067,8.746,33.437,6.3420000000000005,-0.721,0.273,-0.38799999999999996,2017-08-13 09:00:00140
141,17114,-76.298182,36.854069,0,0.003016893,0.003016893,0.000667081,1.43568337,2.15865469,55.6777,18.0869,-0.9,8.746,33.437,6.3420000000000005,-0.721,0.273,-0.38799999999999996,2017-08-13 09:00:00141
142,17117,-76.27386899999999,36.854424,0,0.0026860770000000003,0.0026860770000000003,0.001653938,1.375470519,2.785156727,1060.58,3.37751,1.73154,8.746,33.437,6.3420000000000005,-0.721,0.273,-0.38799999999999996,2017-08-13 09:00:00142
143,17224,-76.191896,36.846022,0,0.001965412,0.001965412,0.0016161910000000001,1.338966012,3.4872808460000004,775.73,4.97851,7.98963,8.746,33.437,6.3420000000000005,-0.721,0.273,-0.38799999999999996,2017-08-13 09:00:00143
144,56191,-76.281293,36.85221,0,0.23221240899999998,0.13422659,1.118164659,1.4764189719999998,2.420473576,2798.13,6.978910000000001,3.25983,8.113999999999999,93.78866667,4.984,1.749,2.002,1.913,2017-08-20 06:00:00144
145,56194,-76.25752299999999,36.85218,0,0.26325506,0.16382871599999999,1.554257274,1.8820422890000001,2.531250238,1998.18,7.2053,3.38866,8.113999999999999,93.78866667,4.984,1.749,2.002,1.913,2017-08-20 06:00:00145
146,56195,-76.240178,36.8521,0,0.253351182,0.156569421,1.8686096669999999,2.229113102,2.496053934,1747.42,3.3059199999999995,3.72505,8.113999999999999,93.78866667,4.984,1.749,2.002,1.913,2017-08-20 06:00:00146
147,56196,-76.217001,36.852077,0,0.36450725799999995,0.25440082,1.607553244,1.959435105,2.8750472069999997,206.72400000000002,5.32664,2.7406900000000003,8.113999999999999,93.78866667,4.984,1.749,2.002,1.913,2017-08-20 06:00:00147
148,56197,-76.183693,36.852178,0,0.598962665,0.45931950200000005,1.396173835,1.7903059719999999,3.3660924430000003,2691.88,14.6755,3.79279,8.113999999999999,93.78866667,4.984,1.749,2.002,1.913,2017-08-20 06:00:00148
149,56198,-76.288589,36.851421,0,0.225635484,0.127974451,1.0713793040000001,1.4319642780000001,2.275904179,1791.02,6.97072,1.85762,8.113999999999999,93.78866667,4.984,1.749,2.002,1.913,2017-08-20 06:00:00149
150,56200,-76.259977,36.851753,0,0.26483407600000003,0.164901808,1.50269866,1.832240224,2.540297985,2225.72,4.31792,3.55449,8.113999999999999,93.78866667,4.984,1.749,2.002,1.913,2017-08-20 06:00:00150
151,56202,-76.178698,36.851493,0,0.622546494,0.47667405,1.34434104,1.7416554690000001,3.348345995,1926.18,4.97738,5.059769999999999,8.113999999999999,93.78866667,4.984,1.749,2.002,1.913,2017-08-20 06:00:00151
152,56205,-76.252826,36.850945,0,0.254386067,0.156392753,1.614532232,1.9356636999999999,2.513187647,1278.54,12.2006,3.14095,8.113999999999999,93.78866667,4.984,1.749,2.002,1.913,2017-08-20 06:00:00152
153,56206,-76.230834,36.850919,0,0.259775549,0.161811724,1.7444068190000002,2.0817573069999997,2.608036518,148.261,3.3722300000000005,2.08569,8.113999999999999,93.78866667,4.984,1.749,2.002,1.913,2017-08-20 06:00:00153
154,56207,-76.291149,36.850625,0,0.223374873,0.125900239,1.05902946,1.4209209680000001,2.2022144790000002,1075.81,7.04408,2.6494,8.113999999999999,93.78866667,4.984,1.749,2.002,1.913,2017-08-20 06:00:00154
155,56208,-76.288028,36.850598,0,0.22058028,0.123848394,1.061165333,1.4268621209999999,2.270537138,1839.3,3.8411,2.1581900000000003,8.113999999999999,93.78866667,4.984,1.749,2.002,1.913,2017-08-20 06:00:00155
156,56209,-76.26593299999999,36.850552,0,0.26112774,0.160868987,1.366244555,1.7040884490000001,2.538874388,1443.47,8.5154,2.1947200000000002,8.113999999999999,93.78866667,4.984,1.749,2.002,1.913,2017-08-20 06:00:00156
157,56210,-76.263212,36.850525,0,0.264023721,0.163778722,1.433218956,1.76629138,2.541379213,1823.68,4.89982,3.49793,8.113999999999999,93.78866667,4.984,1.749,2.002,1.913,2017-08-20 06:00:00157
158,56211,-76.25805799999999,36.850511,0,0.26235488100000004,0.162902594,1.533400655,1.859621644,2.532063007,2024.68,7.47105,4.02325,8.113999999999999,93.78866667,4.984,1.749,2.002,1.913,2017-08-20 06:00:00158
159,56212,-76.182918,36.850792,0,0.609075189,0.466540009,1.3807330130000002,1.7761390209999999,3.377433538,2981.78,6.009469999999999,3.92441,8.113999999999999,93.78866667,4.984,1.749,2.002,1.913,2017-08-20 06:00:00159
160,56214,-76.27603,36.850045,0,0.23631323899999998,0.138286471,1.16143477,1.5190287830000002,2.468131304,1406.24,5.83894,2.64842,8.113999999999999,93.78866667,4.984,1.749,2.002,1.913,2017-08-20 06:00:00160
161,56215,-76.27229100000001,36.849934999999995,0,0.24670675399999997,0.14761278,1.22849369,1.57873404,2.503629208,570.396,4.3474,2.25399,8.113999999999999,93.78866667,4.984,1.749,2.002,1.913,2017-08-20 06:00:00161
162,56216,-76.25744499999999,36.849857,0,0.261332542,0.16202956400000001,1.537932754,1.862796307,2.530329943,1865.9,4.48223,4.06379,8.113999999999999,93.78866667,4.984,1.749,2.002,1.913,2017-08-20 06:00:00162
163,56218,-76.21780799999999,36.849769,0,0.360420614,0.25012809,1.5987144709999999,1.947232604,2.893529177,257.52099999999996,5.89781,2.13568,8.113999999999999,93.78866667,4.984,1.749,2.002,1.913,2017-08-20 06:00:00163
164,56220,-76.284319,36.849238,0,0.214386374,0.11896770400000001,1.055764079,1.428446651,2.3246314530000003,2345.99,3.44982,3.14583,8.113999999999999,93.78866667,4.984,1.749,2.002,1.913,2017-08-20 06:00:00164
165,56222,-76.274823,36.849154,0,0.236189798,0.138284937,1.167505145,1.5257012840000002,2.469263077,1177.6,6.03225,-1.34885,8.113999999999999,93.78866667,4.984,1.749,2.002,1.913,2017-08-20 06:00:00165
166,56223,-76.274232,36.848849,0,0.23781560399999999,0.139732257,1.1770671609999999,1.53410852,2.474752188,1216.39,15.9666,-4.0,8.113999999999999,93.78866667,4.984,1.749,2.002,1.913,2017-08-20 06:00:00166
167,56224,-76.266118,36.849058,0,0.2592839,0.159216806,1.3545199630000002,1.69355607,2.528370857,1318.08,8.04989,2.94014,8.113999999999999,93.78866667,4.984,1.749,2.002,1.913,2017-08-20 06:00:00167
168,56225,-76.20327900000001,36.848869,0,0.507440031,0.37967625299999996,1.487413406,1.863476634,3.250707865,2722.86,8.35975,3.5537,8.113999999999999,93.78866667,4.984,1.749,2.002,1.913,2017-08-20 06:00:00168
169,56226,-76.29262800000001,36.848739,0,0.21698764,0.120579138,1.042105436,1.4100444319999998,2.13414216,222.503,5.06155,0.8519,8.113999999999999,93.78866667,4.984,1.749,2.002,1.913,2017-08-20 06:00:00169
170,56227,-76.249826,36.848544,0,0.240911022,0.144484267,1.5892877580000002,1.8916450740000001,2.519982576,52.5377,8.30265,2.73446,8.113999999999999,93.78866667,4.984,1.749,2.002,1.913,2017-08-20 06:00:00170
171,56233,-76.251215,36.848175,0,0.245593548,0.148513809,1.5796931980000002,1.8859374519999998,2.523619175,344.62800000000004,7.215319999999999,2.69047,8.113999999999999,93.78866667,4.984,1.749,2.002,1.913,2017-08-20 06:00:00171
172,56234,-76.20330200000001,36.848015999999994,0,0.511679411,0.38267952200000005,1.4820219280000002,1.8588279490000001,3.260332584,2593.73,9.31811,2.9054900000000004,8.113999999999999,93.78866667,4.984,1.749,2.002,1.913,2017-08-20 06:00:00172
173,56235,-76.189268,36.848069,0,0.599011064,0.45760569,1.407181501,1.800739884,3.4058191780000002,1851.57,15.1331,2.84281,8.113999999999999,93.78866667,4.984,1.749,2.002,1.913,2017-08-20 06:00:00173
174,56236,-76.28343000000001,36.847505,0,0.208786681,0.11432869699999999,1.042804122,1.420604229,2.326366186,1836.0,5.24979,2.69037,8.113999999999999,93.78866667,4.984,1.749,2.002,1.913,2017-08-20 06:00:00174
175,56237,-76.280435,36.847502,0,0.213888675,0.118797094,1.065025568,1.439439535,2.373910666,1171.96,4.27611,3.12093,8.113999999999999,93.78866667,4.984,1.749,2.002,1.913,2017-08-20 06:00:00175
176,56239,-76.219756,36.847429,0,0.341664791,0.23317638,1.6023290159999999,1.94433713,2.866246223,195.44299999999998,4.03005,2.3993599999999997,8.113999999999999,93.78866667,4.984,1.749,2.002,1.913,2017-08-20 06:00:00176
177,56240,-76.19828199999999,36.847389,0,0.553958297,0.419118881,1.451477289,1.836512566,3.349900484,1042.31,2.43434,8.49665,8.113999999999999,93.78866667,4.984,1.749,2.002,1.913,2017-08-20 06:00:00177
178,56242,-76.278992,36.846819,0,0.21610075199999998,0.120778419,1.077024817,1.450196743,2.394020319,714.232,6.26296,1.16155,8.113999999999999,93.78866667,4.984,1.749,2.002,1.913,2017-08-20 06:00:00178
179,56243,-76.266765,36.846954,0,0.25597754100000003,0.156219676,1.326153874,1.668084741,2.513954401,752.057,4.71444,3.0244299999999997,8.113999999999999,93.78866667,4.984,1.749,2.002,1.913,2017-08-20 06:00:00179
180,56244,-76.219225,36.846718,0,0.348052889,0.23867118399999998,1.594186425,1.9369529490000001,2.883748531,357.662,4.0083,2.12784,8.113999999999999,93.78866667,4.984,1.749,2.002,1.913,2017-08-20 06:00:00180
181,56245,-76.20429399999999,36.846740000000004,0,0.5074155929999999,0.37827763,1.4826167819999998,1.858469486,3.247858763,2243.27,10.0865,3.6026,8.113999999999999,93.78866667,4.984,1.749,2.002,1.913,2017-08-20 06:00:00181
182,56246,-76.201615,36.847088,0,0.5297942760000001,0.39778772,1.4677599669999999,1.8480367659999999,3.2979297639999996,1957.21,9.32381,3.6978,8.113999999999999,93.78866667,4.984,1.749,2.002,1.913,2017-08-20 06:00:00182
183,56247,-76.196096,36.847,0,0.570615113,0.43306630799999996,1.4376721380000002,1.8259339330000002,3.377123594,483.655,5.14278,9.058010000000001,8.113999999999999,93.78866667,4.984,1.749,2.002,1.913,2017-08-20 06:00:00183
184,56248,-76.190706,36.846751,0,0.598858178,0.456921965,1.409732103,1.803282499,3.409345865,1192.86,4.8219199999999995,3.3669599999999997,8.113999999999999,93.78866667,4.984,1.749,2.002,1.913,2017-08-20 06:00:00184
185,56254,-76.26244799999999,36.846675,0,0.261359036,0.161335483,1.413817644,1.7464853530000002,2.524406672,669.2460000000001,5.96391,3.70042,8.113999999999999,93.78866667,4.984,1.749,2.002,1.913,2017-08-20 06:00:00185
186,56255,-76.261611,36.846529,0,0.261811972,0.161839455,1.4348415140000002,1.765190721,2.5262625219999997,732.405,10.7098,3.8596,8.113999999999999,93.78866667,4.984,1.749,2.002,1.913,2017-08-20 06:00:00186
187,56256,-76.183493,36.846634,0,0.633114517,0.48434540600000003,1.3587133880000002,1.7573785780000002,3.404763937,2635.37,4.06658,4.67431,8.113999999999999,93.78866667,4.984,1.749,2.002,1.913,2017-08-20 06:00:00187
188,56257,-76.288573,36.845801,0,0.20028433199999998,0.10697256,1.010777354,1.394654036,2.196213007,982.9960000000001,3.8113900000000003,3.42919,8.113999999999999,93.78866667,4.984,1.749,2.002,1.913,2017-08-20 06:00:00188
189,56258,-76.282967,36.846005,0,0.202336878,0.108893059,1.0242788790000001,1.407384634,2.309654713,1352.37,9.040389999999999,1.58089,8.113999999999999,93.78866667,4.984,1.749,2.002,1.913,2017-08-20 06:00:00189
190,56262,-76.243181,36.845772,0,0.19965586100000002,0.107645586,1.408547044,1.6432307959999999,2.55278635,89.2591,7.17927,11.6423,8.113999999999999,93.78866667,4.984,1.749,2.002,1.913,2017-08-20 06:00:00190
191,56263,-76.198373,36.845851,0,0.560186386,0.423391491,1.445082426,1.831293941,3.353376627,828.265,3.67732,5.20674,8.113999999999999,93.78866667,4.984,1.749,2.002,1.913,2017-08-20 06:00:00191
192,56267,-76.188761,36.846135,0,0.616042316,0.470583409,1.391138077,1.787681818,3.417848825,1479.71,3.41184,7.6276399999999995,8.113999999999999,93.78866667,4.984,1.749,2.002,1.913,2017-08-20 06:00:00192
193,56286,-76.258769,36.844705,0,0.260939062,0.16124627,1.469480753,1.793503165,2.527459383,29.534000000000002,6.029730000000001,1.78262,8.113999999999999,93.78866667,4.984,1.749,2.002,1.913,2017-08-20 06:00:00193
194,56287,-76.257699,36.844739000000004,0,0.26003319,0.16054405300000002,1.4855911730000002,1.8069336409999999,2.5289776330000002,97.4902,3.93241,1.7316900000000002,8.113999999999999,93.78866667,4.984,1.749,2.002,1.913,2017-08-20 06:00:00194
195,56288,-76.252909,36.845138,0,0.249420583,0.151589364,1.5368338819999998,1.842176795,2.534775734,1360.4,6.2464,2.9736,8.113999999999999,93.78866667,4.984,1.749,2.002,1.913,2017-08-20 06:00:00195
196,56289,-76.249779,36.844846999999994,0,0.238312721,0.141924217,1.5360956190000001,1.827373028,2.539289713,864.183,3.21435,1.9950900000000003,8.113999999999999,93.78866667,4.984,1.749,2.002,1.913,2017-08-20 06:00:00196
197,56290,-76.247863,36.844885,0,0.228812128,0.133562446,1.5173187259999998,1.7957999709999999,2.543843269,592.165,5.46216,2.5873,8.113999999999999,93.78866667,4.984,1.749,2.002,1.913,2017-08-20 06:00:00197
198,56293,-76.23892,36.845161,0,0.191457987,0.10027801199999999,1.3614872690000002,1.581086755,2.588304281,139.306,4.90247,2.65342,8.113999999999999,93.78866667,4.984,1.749,2.002,1.913,2017-08-20 06:00:00198
199,56294,-76.217453,36.844678,0,0.370668679,0.257987112,1.5672343969999998,1.9129524230000001,2.939960957,213.516,7.313560000000001,2.08586,8.113999999999999,93.78866667,4.984,1.749,2.002,1.913,2017-08-20 06:00:00199
200,56297,-76.274827,36.844601000000004,0,0.22313405600000003,0.127066612,1.11640811,1.485537171,2.429187536,389.621,6.981660000000001,10.99,8.113999999999999,93.78866667,4.984,1.749,2.002,1.913,2017-08-20 06:00:00200
201,56298,-76.268925,36.844597,0,0.247353971,0.148459539,1.255786061,1.6060543059999999,2.487692356,1005.46,3.2412400000000003,8.8596,8.113999999999999,93.78866667,4.984,1.749,2.002,1.913,2017-08-20 06:00:00201
202,56299,-76.267526,36.844288,0,0.25055620100000003,0.151333883,1.280500531,1.627758384,2.4944488999999996,716.679,5.72694,1.8639299999999999,8.113999999999999,93.78866667,4.984,1.749,2.002,1.913,2017-08-20 06:00:00202
203,56300,-76.239094,36.844588,0,0.194610745,0.10309168699999999,1.3755363230000002,1.5999534130000002,2.59305191,204.176,6.659339999999999,2.51938,8.113999999999999,93.78866667,4.984,1.749,2.002,1.913,2017-08-20 06:00:00203
204,56305,-76.18504399999999,36.844634,0,0.643142045,0.492020965,1.3588638309999999,1.759527206,3.4176726339999997,2365.85,7.51463,3.81475,8.113999999999999,93.78866667,4.984,1.749,2.002,1.913,2017-08-20 06:00:00204
205,56306,-76.255256,36.843734000000005,0,0.256312191,0.157417476,1.508592844,1.8220412730000002,2.533389807,658.77,5.84004,2.57697,8.113999999999999,93.78866667,4.984,1.749,2.002,1.913,2017-08-20 06:00:00205
206,56307,-76.236106,36.84387,0,0.208091527,0.115122691,1.43447125,1.67884171,2.6215147969999997,290.774,8.22167,2.64832,8.113999999999999,93.78866667,4.984,1.749,2.002,1.913,2017-08-20 06:00:00206
207,56308,-76.191423,36.844004,0,0.621315181,0.474060625,1.394199729,1.7919821740000001,3.420728207,392.728,5.5829699999999995,3.8433800000000002,8.113999999999999,93.78866667,4.984,1.749,2.002,1.913,2017-08-20 06:00:00207
208,56309,-76.190055,36.843866999999996,0,0.628708422,0.48019588,1.38542366,1.7844171519999998,3.424093485,775.3639999999999,3.21244,3.2747,8.113999999999999,93.78866667,4.984,1.749,2.002,1.913,2017-08-20 06:00:00208
209,56310,-76.263813,36.84315,0,0.259045333,0.159078911,1.367756009,1.7042276859999999,2.511274338,204.15200000000002,13.2336,0.8082199999999999,8.113999999999999,93.78866667,4.984,1.749,2.002,1.913,2017-08-20 06:00:00209
210,56311,-76.235578,36.842774,0,0.216242865,0.12233240199999999,1.4580731390000001,1.712036848,2.6362640859999997,25.1224,4.84579,3.12953,8.113999999999999,93.78866667,4.984,1.749,2.002,1.913,2017-08-20 06:00:00210
211,56313,-76.228033,36.842753,0,0.273559421,0.172885627,1.574479938,1.8816189769999998,2.743328333,63.7216,4.41823,1.8146200000000001,8.113999999999999,93.78866667,4.984,1.749,2.002,1.913,2017-08-20 06:00:00211
212,56316,-76.194509,36.842725,0,0.613953412,0.46737894399999996,1.40508008,1.801695585,3.406913042,68.2412,11.9859,2.73394,8.113999999999999,93.78866667,4.984,1.749,2.002,1.913,2017-08-20 06:00:00212
213,56317,-76.28619300000001,36.842249,0,0.187144786,0.096018799,0.9788994190000001,1.3736104969999998,2.213117361,30.8865,18.8307,-0.9,8.113999999999999,93.78866667,4.984,1.749,2.002,1.913,2017-08-20 06:00:00213
214,56318,-76.255579,36.842436,0,0.257334501,0.15821237900000001,1.49521625,1.808318615,2.535451889,619.425,4.6033,2.6491599999999997,8.113999999999999,93.78866667,4.984,1.749,2.002,1.913,2017-08-20 06:00:00214
215,56322,-76.213145,36.842431,0,0.43744006799999996,0.31532582600000003,1.516539335,1.875949264,3.071374893,403.055,3.5629800000000005,3.6667,8.113999999999999,93.78866667,4.984,1.749,2.002,1.913,2017-08-20 06:00:00215
216,56323,-76.18718100000001,36.842304,0,0.6539700629999999,0.500459731,1.362001777,1.7652140859999998,3.425824881,1822.14,3.8545,3.22627,8.113999999999999,93.78866667,4.984,1.749,2.002,1.913,2017-08-20 06:00:00216
217,56324,-76.257147,36.841879,0,0.260108829,0.160501808,1.47370255,1.791713476,2.531735659,356.186,11.8957,2.52961,8.113999999999999,93.78866667,4.984,1.749,2.002,1.913,2017-08-20 06:00:00217
218,56325,-76.252836,36.841989,0,0.252031446,0.153672695,1.5092995169999999,1.81335032,2.54338026,348.833,3.73826,2.02717,8.113999999999999,93.78866667,4.984,1.749,2.002,1.913,2017-08-20 06:00:00218
219,56326,-76.251367,36.84175,0,0.247505903,0.149763644,1.513438106,1.811237454,2.547991514,362.167,4.50203,2.2579599999999997,8.113999999999999,93.78866667,4.984,1.749,2.002,1.913,2017-08-20 06:00:00219
220,56327,-76.206959,36.842052,0,0.5145589110000001,0.381754011,1.470426679,1.84666419,3.219370127,1142.03,8.46598,3.2128900000000002,8.113999999999999,93.78866667,4.984,1.749,2.002,1.913,2017-08-20 06:00:00220
221,56328,-76.255901,36.841193,0,0.259166002,0.15971502699999998,1.4814929959999998,1.7963969709999998,2.535240412,184.395,4.22511,2.2761,8.113999999999999,93.78866667,4.984,1.749,2.002,1.913,2017-08-20 06:00:00221
222,56329,-76.211116,36.841553000000005,0,0.469466895,0.34267628200000005,1.495512247,1.861664295,3.125905037,273.599,4.67028,3.14293,8.113999999999999,93.78866667,4.984,1.749,2.002,1.913,2017-08-20 06:00:00222
223,56330,-76.207725,36.841485999999996,0,0.506811798,0.37486833299999994,1.4742388730000002,1.848648429,3.1978492739999997,1010.54,5.37735,3.2753900000000002,8.113999999999999,93.78866667,4.984,1.749,2.002,1.913,2017-08-20 06:00:00223
224,56332,-76.25673,36.841019,0,0.260997504,0.16121386,1.4654201269999998,1.783707261,2.5323312280000003,51.6885,4.594869999999999,2.06585,8.113999999999999,93.78866667,4.984,1.749,2.002,1.913,2017-08-20 06:00:00224
225,56333,-76.23541800000001,36.840694,0,0.23054944,0.134890661,1.484180331,1.75173378,2.6591639519999997,175.012,4.304469999999999,2.9939999999999998,8.113999999999999,93.78866667,4.984,1.749,2.002,1.913,2017-08-20 06:00:00225
226,56334,-76.2208,36.840332000000004,0,0.356051236,0.244348958,1.549444199,1.885860443,2.902976751,223.94400000000002,2.90889,1.8747,8.113999999999999,93.78866667,4.984,1.749,2.002,1.913,2017-08-20 06:00:00226
227,56336,-76.218551,36.839201,0,0.386448711,0.27046436100000004,1.5317885880000002,1.876019001,2.953736544,194.114,6.99909,1.7595,8.113999999999999,93.78866667,4.984,1.749,2.002,1.913,2017-08-20 06:00:00227
228,56337,-76.216791,36.839159,0,0.41210407,0.292613864,1.520014524,1.871127367,3.000230551,238.65900000000002,3.7299300000000004,1.78993,8.113999999999999,93.78866667,4.984,1.749,2.002,1.913,2017-08-20 06:00:00228
229,56338,-76.21607,36.839144,0,0.418660372,0.298269361,1.516837955,1.869635344,3.012061834,110.463,4.25845,1.7289700000000001,8.113999999999999,93.78866667,4.984,1.749,2.002,1.913,2017-08-20 06:00:00229
230,56339,-76.19279300000001,36.839462,0,0.66332978,0.507434785,1.3776946069999998,1.784047604,3.4137728210000002,1188.83,3.2614400000000003,3.64095,8.113999999999999,93.78866667,4.984,1.749,2.002,1.913,2017-08-20 06:00:00230
231,56346,-76.193724,36.837425,0,0.687999368,0.527528644,1.3700742719999999,1.7816410059999999,3.403610468,922.924,4.0464199999999995,2.47415,8.113999999999999,93.78866667,4.984,1.749,2.002,1.913,2017-08-20 06:00:00231
232,56347,-76.280648,36.836621,0,0.189105898,0.097759247,0.986903429,1.380879879,2.303569555,745.9860000000001,4.7639,2.70223,8.113999999999999,93.78866667,4.984,1.749,2.002,1.913,2017-08-20 06:00:00232
233,56348,-76.264204,36.835938,0,0.25899604,0.158694848,1.30888474,1.6513721940000001,2.4930102830000003,293.495,5.03742,3.62914,8.113999999999999,93.78866667,4.984,1.749,2.002,1.913,2017-08-20 06:00:00233
234,56349,-76.21440600000001,36.836174,0,0.464125335,0.33666914700000006,1.485920787,1.8481699230000002,3.055249453,88.49,3.8872,1.94392,8.113999999999999,93.78866667,4.984,1.749,2.002,1.913,2017-08-20 06:00:00234
235,56350,-76.204605,36.835746,0,0.6050163510000001,0.456805825,1.419906259,1.814346671,3.2584214210000004,437.42,3.40131,2.49398,8.113999999999999,93.78866667,4.984,1.749,2.002,1.913,2017-08-20 06:00:00235
236,56351,-76.193492,36.83578,0,0.710682631,0.5461932420000001,1.3629084830000002,1.779286265,3.395508051,1248.93,6.6745600000000005,2.0318,8.113999999999999,93.78866667,4.984,1.749,2.002,1.913,2017-08-20 06:00:00236
237,56352,-76.279898,36.834869,0,0.19174404399999997,0.100016527,0.9946427940000001,1.387049913,2.3097133640000003,700.5060000000001,10.945,2.63002,8.113999999999999,93.78866667,4.984,1.749,2.002,1.913,2017-08-20 06:00:00237
238,56354,-76.280206,36.834179,0,0.19303195199999998,0.10111612099999999,0.998071611,1.389766216,2.308884859,681.988,3.40256,2.6269099999999996,8.113999999999999,93.78866667,4.984,1.749,2.002,1.913,2017-08-20 06:00:00238
239,56355,-76.258587,36.833923999999996,0,0.270355701,0.16885674,1.397070885,1.724900365,2.528519869,390.56,5.49896,2.53404,8.113999999999999,93.78866667,4.984,1.749,2.002,1.913,2017-08-20 06:00:00239
